0.37,0.16,0.13,10.04,-0.02,-1.86,-36.0,35.0,-31.0
0.37,0.12,0.15,10.01,0.01,-1.85,-36.0,35.0,-31.0
0.37,0.12,0.15,10.01,0.01,-1.85,-36.0,35.0,-31.0
0.37,0.12,0.15,10.01,0.01,-1.85,-36.0,35.0,-31.0
0.38,0.16,0.1,10.01,0.02,-1.91,-36.0,35.0,-31.0
0.38,0.16,0.1,10.01,0.02,-1.91,-36.0,35.0,-31.0
0.38,0.16,0.1,10.01,0.02,-1.91,-36.0,35.0,-31.0
0.38,0.16,0.1,10.01,0.02,-1.91,-36.0,35.0,-31.0
0.38,0.16,0.1,10.01,0.02,-1.91,-36.0,35.0,-31.0
0.38,0.16,0.1,10.01,0.02,-1.91,-36.0,35.0,-31.0
0.36,0.15,0.14,10.0,-0.03,-1.87,-36.0,35.0,-31.0
0.36,0.15,0.14,10.0,-0.03,-1.87,-36.0,35.0,-31.0
0.36,0.15,0.14,10.0,-0.03,-1.87,-36.0,35.0,-31.0
0.36,0.15,0.14,10.0,-0.03,-1.87,-36.0,35.0,-31.0
0.36,0.15,0.13,10.04,-0.03,-1.88,-36.0,35.0,-31.0
0.36,0.15,0.13,10.04,-0.03,-1.88,-36.0,35.0,-31.0
0.36,0.15,0.13,10.04,-0.03,-1.88,-36.0,35.0,-31.0
0.36,0.15,0.13,10.04,-0.03,-1.88,-36.0,35.0,-31.0
0.36,0.15,0.13,10.04,-0.03,-1.88,-36.0,35.0,-31.0
0.38,0.14,0.12,10.01,-0.0,-1.88,-36.0,35.0,-31.0
0.38,0.14,0.12,10.01,-0.0,-1.88,-36.0,35.0,-31.0
0.38,0.14,0.12,10.01,-0.0,-1.88,-36.0,35.0,-31.0
0.38,0.14,0.12,10.01,-0.0,-1.88,-36.0,35.0,-31.0
0.38,0.14,0.12,10.01,-0.0,-1.88,-36.0,35.0,-31.0
0.37,0.15,0.11,10.01,0.02,-1.9,-36.0,35.0,-31.0
0.37,0.15,0.11,10.01,0.02,-1.9,-36.0,35.0,-31.0
0.37,0.15,0.11,10.01,0.02,-1.9,-36.0,35.0,-31.0
0.37,0.15,0.11,10.01,0.02,-1.9,-36.0,35.0,-31.0
